Inning,Over.Ball,Over,Ball,Bowler,Batter,Runs,Outcome,Is Four,Is Six,Is Wicket,Is Extra,Extra Type,Commentary
Pakistan 2nd Inning,21.4,21,4,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,21.3,21,3,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease and slash push towards point,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,21.2,21,2,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease,  tucks defensive shot toward the fielder at point,  who halts the ball."
Pakistan 2nd Inning,21.1,21,1,Ollie Robinson,Azan Awais,1,1 run,No,No,No,No,,"Azan Awais goes forward and plays a well-timed push off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at short mid wicket for 1 run."
Pakistan 2nd Inning,20.6,20,6,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,20.5,20,5,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  Shan Masood hangs in the crease and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,20.4,20,4,Josh Tongue,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the stumps. Shan Masood goes forward,  hits flick shot in the gap towards deep square leg,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,20.3,20,3,Josh Tongue,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  back of length,  on the off stump,  Shan Masood hangs in the crease,  plays defensive shot,  gets an edge!,  in the air to third man. Ball finds the ropes for four."
Pakistan 2nd Inning,20.2,20,2,Josh Tongue,Azan Awais,0,1 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease,  swats cut,  but the ball slides off the body,  batter is quick to avail this leg bye for 1 run."
Pakistan 2nd Inning,20.1,20,1,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  good length,  on the off stump,  and Azan Awais hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,19.6,19,6,Ollie Robinson,Shan Masood,0,no run,No,No,Yes,No,,Ollie Robinson closes out the over with another dot as the batter defends safely.
Pakistan 2nd Inning,19.5,19,5,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Shan Masood hangs in the crease,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,19.4,19,4,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood hangs in the crease and slash push towards mid on,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,19.3,19,3,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Shan Masood hangs in the crease,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,19.2,19,2,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood hangs in the crease and dabs defensive shot with soft hands,  but the fielder is quick to react and thwarts the ball."
Pakistan 2nd Inning,19.1,19,1,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood goes forward and dabs defensive shot with soft hands,  but the fielder is quick to react and thwarts the ball."
Pakistan 2nd Inning,18.6,18,6,Jofra Archer,Azan Awais,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Jofra Archer sends down a delivery outside the off stump,  and Azan Awais hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,18.5,18,5,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Azan Awais goes forward,  dabs defensive shot with soft hands toward point,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,18.4,18,4,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  short length,  on the stumps,  Azan Awais hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,18.3,18,3,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais hangs in the crease and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,18.2,18,2,Jofra Archer,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward to take fast ball of good length aimed on the stumps,  executing a confident flick shot that sent the ball sailing towards deep square leg for 1 run."
Pakistan 2nd Inning,18.1,18,1,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  back of length,  on the leg stump,  and Shan Masood hangs on and tries to hit flick shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,17.6,17,6,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes forward and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,17.5,17,5,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
Pakistan 2nd Inning,17.4,17,4,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes forward,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
Pakistan 2nd Inning,17.3,17,3,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  good length,  on the off stump,  and Azan Awais hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,17.2,17,2,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais hangs in the crease and slash defensive shot towards square leg,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,17.1,17,1,Ollie Robinson,Azan Awais,2,2 runs,No,No,No,No,,"Azan Awais hangs in the crease and plays a well-timed pull off an fast ball delivers at a short length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 2 runs."
Pakistan 2nd Inning,16.6,16,6,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Shan Masood hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,16.5,16,5,Jofra Archer,Shan Masood,2,2 runs,No,No,No,No,,"Shan Masood goes forward and plays a well-timed push off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at mid off for 2 runs."
Pakistan 2nd Inning,16.4,16,4,Jofra Archer,Azan Awais,1,1 run,No,No,No,No,,"Azan Awais hangs in the crease and plays a well-timed flick shot off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at deep fine leg for 1 run."
Pakistan 2nd Inning,16.3,16,3,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease,  dabs punch with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,16.2,16,2,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais goes forward and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,16.1,16,1,Jofra Archer,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood hangs in the crease to take fast ball of back of length aimed on the stumps,  executing a confident flick shot that sent the ball sailing towards deep fine leg for 1 run."
Pakistan 2nd Inning,15.6,15,6,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais goes forward and dabs defensive shot with soft hands,  but the fielder is quick to react and thwarts the ball."
Pakistan 2nd Inning,15.5,15,5,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease and slash defensive shot towards short mid wicket,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,15.4,15,4,Ollie Robinson,Azan Awais,0,4 bye,No,No,No,Yes,bye,"Bye !! fast ball,  back of length,  on the leg stump,  Azan Awais hangs in the crease,  tries to swat pull,  but the ball sails past the batter,  eluding the keeper,  batter sneaks 4 runs off bye."
Pakistan 2nd Inning,15.3,15,3,Ollie Robinson,Azan Awais,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Azan Awais goes forward to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,15.2,15,2,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais goes forward,  tucks defensive shot toward the fielder at mid off,  who halts the ball."
Pakistan 2nd Inning,15.1,15,1,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,14.6,14,6,Jofra Archer,Shan Masood,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Shan Masood hangs in the crease to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,14.5,14,5,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
Pakistan 2nd Inning,14.4,14,4,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Shan Masood hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,14.3,14,3,Jofra Archer,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the off stump. Shan Masood goes forward,  hits drive in the gap towards deep cover,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,14.2,14,2,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Shan Masood hangs in the crease and slash defensive shot towards point,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,14.1,14,1,Jofra Archer,Shan Masood,0,no run,No,No,Yes,No,,"Dot Ball !! outswinger,  good length,  on the stumps,  and Shan Masood hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,13.6,13,6,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes forward and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,13.5,13,5,Ollie Robinson,Azan Awais,0,no run,No,No,Yes,No,,"Dot Ball !! outswinger,  good length,  on the stumps,  and Azan Awais hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,13.4,13,4,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,13.3,13,3,Ollie Robinson,Azan Awais,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Azan Awais goes forward,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
Pakistan 2nd Inning,13.2,13,2,Ollie Robinson,Azan Awais,0,no run,No,No,Yes,No,,"Dot ball !! ,  good length,  on the off stump,  Ollie Robinson sends down a delivery outside the off stump,  and Azan Awais hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,13.1,13,1,Ollie Robinson,Azan Awais,0,no run,No,No,Yes,No,,"Dot Ball !! outswinger,  good length,  on the off stump,  and Azan Awais hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,12.6,12,6,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  short length,  on the off stump,  Shan Masood hangs in the crease,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
Pakistan 2nd Inning,12.5,12,5,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  Shan Masood hangs in the crease,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,12.4,12,4,Jofra Archer,Shan Masood,2,2 runs,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Shan Masood goes forward to make a confident flick shot,  sending the ball towards deep mid wicket for 2 runs."
Pakistan 2nd Inning,12.3,12,3,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Shan Masood goes back,  dabs pull with soft hands toward short mid wicket,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,12.2,12,2,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes forward,  plays defensive shot."
Pakistan 2nd Inning,12.1,12,1,Jofra Archer,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  back of length,  on the stumps. Shan Masood goes back,  hits flick shot in the gap towards deep mid wicket,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,11.6,11,6,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  goes forward,  plays defensive shot."
Pakistan 2nd Inning,11.5,11,5,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Azan Awais goes forward,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
Pakistan 2nd Inning,11.4,11,4,Gus Atkinson,Azan Awais,4,Four,Yes,No,No,No,,"Four !! inswinger,  back of length,  on the off stump. Azan Awais goes forward and tries defensive shot,  edged!! in the gap towards deep fine leg,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,11.3,11,3,Gus Atkinson,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood hangs in the crease and plays a well-timed cut off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at short cover for 1 run."
